subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
GO:0047358	UDP-glucose-glycoprotein glucose phosphotransferase activity	skos:exactMatch	EC:2.7.8.19		xref				0.5							UNIQUE_2
GO:0009034	tryptophanase activity	skos:exactMatch	UniPathway:UPA00332		xref				0.5							UNIQUE_2
GO:0030761	8-hydroxyquercitin 8-O-methyltransferase activity	skos:exactMatch	KEGG_REACTION:R04398		xref				0.5							UNIQUE_2
GO:0047122	quinaldate 4-oxidoreductase activity	skos:exactMatch	MetaCyc:1.3.99.18-RXN		xref				0.5							UNIQUE_2
GO:0034522	cis-1,2-dihydroxy-1,2-dihydro-8-carboxynaphthalene dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0774		xref				0.5							UNIQUE_2
GO:0030737	iodophenol O-methyltransferase activity	skos:exactMatch	MetaCyc:IODOPHENOL-O-METHYLTRANSFERASE-RXN		xref				0.5							UNIQUE_2
GO:0008484	sulfuric ester hydrolase activity	skos:exactMatch	MetaCyc:ARYLSULFAT-RXN		xref				0.5							UNIQUE_2
GO:0018625	naphthalene 1,2-dioxygenase activity	skos:exactMatch	UM-BBD_enzymeID:e0002		xref				0.5							UNIQUE_2
GO:0047035	testosterone dehydrogenase (NAD+) activity	skos:exactMatch	MetaCyc:1.1.1.239-RXN		xref				0.5							UNIQUE_2
GO:0050640	isopenicillin-N N-acyltransferase activity	skos:exactMatch	MetaCyc:2.3.1.164-RXN		xref				0.5							UNIQUE_2
GO:0047245	N-acetylglucosaminyldiphosphoundecaprenol glucosyltransferase activity	skos:exactMatch	MetaCyc:2.4.1.188-RXN		xref				0.5							UNIQUE_2
GO:0050603	thiophene-2-carbonyl-CoA monooxygenase activity	skos:exactMatch	MetaCyc:1.14.99.35-RXN		xref				0.5							UNIQUE_2
GO:0047591	5-hydroxypentanoate CoA-transferase activity	skos:exactMatch	EC:2.8.3.14		xref				0.5							UNIQUE_2
GO:0035671	enone reductase activity	skos:exactMatch	MetaCyc:RXN-12267		xref				0.5							UNIQUE_2
GO:0003850	2-deoxyglucose-6-phosphatase activity	skos:exactMatch	KEGG_REACTION:R02587		xref				0.5							UNIQUE_2
GO:0050477	acyl-lysine deacylase activity	skos:exactMatch	MetaCyc:ACYL-LYSINE-DEACYLASE-RXN		xref				0.5							UNIQUE_2
GO:0018464	3-hydroxypimeloyl-CoA dehydrogenase activity	skos:exactMatch	MetaCyc:1.1.1.259-RXN		xref				0.5							UNIQUE_2
GO:0047503	(-)-borneol dehydrogenase activity	skos:exactMatch	KEGG_REACTION:R02945		xref				0.5							UNIQUE_2
GO:0004671	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	skos:exactMatch	MetaCyc:2.1.1.100-RXN		xref				0.5							UNIQUE_2
GO:0008914	leucyltransferase activity	skos:exactMatch	EC:2.3.2.6		xref				0.5							UNIQUE_2
GO:0008689	3-demethylubiquinone-9 3-O-methyltransferase activity	skos:exactMatch	EC:2.1.1.64		xref				0.5							UNIQUE_2
GO:0047361	phosphomannan mannosephosphotransferase activity	skos:exactMatch	EC:2.7.8.9		xref				0.5							UNIQUE_2
GO:0050094	methionine-glyoxylate transaminase activity	skos:exactMatch	EC:2.6.1.73		xref				0.5							UNIQUE_2
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	skos:exactMatch	MetaCyc:3.1.4.17-RXN		xref				0.5							UNIQUE_2
GO:0047196	long-chain-alcohol O-fatty-acyltransferase activity	skos:exactMatch	MetaCyc:2.3.1.75-RXN		xref				0.5							UNIQUE_2
GO:0004435	phosphatidylinositol phospholipase C activity	skos:exactMatch	EC:3.1.4.11		xref				0.5							UNIQUE_2
GO:0047171	glucarolactone O-hydroxycinnamoyltransferase activity	skos:exactMatch	MetaCyc:2.3.1.132-RXN		xref				0.5							UNIQUE_2
GO:0052620	thymine dehydrogenase activity	skos:exactMatch	MetaCyc:RXN-8646		xref				0.5							UNIQUE_2
GO:0102720	acetyl-coenzyme A:acetyl alcohol acetyltransferase activity	skos:exactMatch	EC:2.3.1.224		xref				0.5							UNIQUE_2
GO:0034002	(R)-limonene synthase activity	skos:exactMatch	EC:4.2.3.20		xref				0.5							UNIQUE_2
GO:0047811	D-alanine gamma-glutamyltransferase activity	skos:exactMatch	MetaCyc:D-ALANINE-GAMMA-GLUTAMYLTRANSFERASE-RXN		xref				0.5							UNIQUE_2
GO:0008675	2-dehydro-3-deoxy-phosphogluconate aldolase activity	skos:exactMatch	EC:4.1.2.14		xref				0.5							UNIQUE_2
GO:0030600	feruloyl esterase activity	skos:exactMatch	MetaCyc:3.1.1.73-RXN		xref				0.5							UNIQUE_2
GO:0047216	inositol 3-alpha-galactosyltransferase activity	skos:exactMatch	MetaCyc:2.4.1.123-RXN		xref				0.5							UNIQUE_2
GO:0047018	indole-3-acetaldehyde reductase (NADH) activity	skos:exactMatch	EC:1.1.1.190		xref				0.5							UNIQUE_2
GO:0004824	lysine-tRNA ligase activity	skos:exactMatch	EC:6.1.1.6		xref				0.5							UNIQUE_2
GO:0047490	pectin lyase activity	skos:exactMatch	EC:4.2.2.10		xref				0.5							UNIQUE_2
GO:0102370	lupeol 28-monooxygenase activity	skos:exactMatch	MetaCyc:RXN-13497		xref				0.5							UNIQUE_2
GO:0050124	N-acylneuraminate-9-phosphatase activity	skos:exactMatch	EC:3.1.3.29		xref				0.5							UNIQUE_2
GO:0046547	trans-aconitate 3-methyltransferase activity	skos:exactMatch	MetaCyc:2.1.1.145-RXN		xref				0.5							UNIQUE_2
GO:0030412	formimidoyltetrahydrofolate cyclodeaminase activity	skos:exactMatch	EC:4.3.1.4		xref				0.5							UNIQUE_2
GO:0034024	glutamate-putrescine ligase activity	skos:exactMatch	EC:6.3.1.11		xref				0.5							UNIQUE_2
GO:0050356	tropine dehydrogenase activity	skos:exactMatch	KEGG_REACTION:R02832		xref				0.5							UNIQUE_2
GO:0018627	2-aminobenzenesulfonate 2,3-dioxygenase activity	skos:exactMatch	KEGG_REACTION:R05156		xref				0.5							UNIQUE_2
GO:0102479	quercetin 3-O-beta:-D-galactosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14109		xref				0.5							UNIQUE_2
GO:0102904	germacrene C synthase activity	skos:exactMatch	EC:4.2.3.60		xref				0.5							UNIQUE_2
GO:1990003	inosine-diphosphatase activity	skos:exactMatch	EC:3.6.1.64		xref				0.5							UNIQUE_2
GO:0043768	S-ribosylhomocysteine lyase activity	skos:exactMatch	MetaCyc:RIBOSYLHOMOCYSTEINASE-RXN		xref				0.5							UNIQUE_2
GO:0034736	cholesterol O-acyltransferase activity	skos:exactMatch	EC:2.3.1.26		xref				0.5							UNIQUE_2
GO:0008742	L-ribulose-phosphate 4-epimerase activity	skos:exactMatch	EC:5.1.3.4		xref				0.5							UNIQUE_2
GO:0030429	kynureninase activity	skos:exactMatch	MetaCyc:KYNURENINASE-RXN		xref				0.5							UNIQUE_2
GO:0047377	5-(3,4-diacetoxybut-1-ynyl)-2,2'-bithiophene deacetylase activity	skos:exactMatch	KEGG_REACTION:R04525		xref				0.5							UNIQUE_2
GO:0034806	benzo(a)pyrene 11,12-dioxygenase activity	skos:exactMatch	EC:1.13.11.-		xref				0.5							UNIQUE_2
GO:0047574	4-acetamidobutyryl-CoA deacetylase activity	skos:exactMatch	MetaCyc:4-ACETAMIDOBUTYRYL-COA-DEACETYLASE-RXN		xref				0.5							UNIQUE_2
GO:0047749	cholestanetriol 26-monooxygenase activity	skos:exactMatch	MetaCyc:CHOLESTANETRIOL-26-MONOOXYGENASE-RXN		xref				0.5							UNIQUE_2
GO:0047678	arginine 2-monooxygenase activity	skos:exactMatch	KEGG_REACTION:R00559		xref				0.5							UNIQUE_2
GO:0047929	gluconate dehydratase activity	skos:exactMatch	KEGG_REACTION:R01538		xref				0.5							UNIQUE_2
GO:0052730	sarcosine N-methyltransferase activity	skos:exactMatch	MetaCyc:RXN-9679		xref				0.5							UNIQUE_2
GO:0050050	leucine N-acetyltransferase activity	skos:exactMatch	MetaCyc:LEUCINE-N-ACETYLTRANSFERASE-RXN		xref				0.5							UNIQUE_2
GO:0018862	phenylphosphate carboxylase activity	skos:exactMatch	UM-BBD_reactionID:r0157		xref				0.5							UNIQUE_2
GO:0018528	iminodiacetate dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0589		xref				0.5							UNIQUE_2
GO:0102284	L-threo-sphinganine reductase activity	skos:exactMatch	MetaCyc:RXN-12645		xref				0.5							UNIQUE_2
GO:0031220	maltodextrin phosphorylase activity	skos:exactMatch	MetaCyc:RXN0-5182		xref				0.5							UNIQUE_2
GO:0018470	4-hydroxybutaraldehyde dehydrogenase activity	skos:exactMatch	UM-BBD_reactionID:r0014		xref				0.5							UNIQUE_2
GO:0047104	hexadecanal dehydrogenase (acylating) activity	skos:exactMatch	EC:1.2.1.42		xref				0.5							UNIQUE_2
GO:0050188	phosphoenolpyruvate mutase activity	skos:exactMatch	MetaCyc:PHOSPHOENOLPYRUVATE-MUTASE-RXN		xref				0.5							UNIQUE_2
GO:0102854	1-18:2-2-18:1-phosphatidylcholine desaturase activity	skos:exactMatch	MetaCyc:RXN-8321		xref				0.5							UNIQUE_2
GO:0033988	bile-acid 7alpha-dehydratase activity	skos:exactMatch	MetaCyc:4.2.1.106-RXN		xref				0.5							UNIQUE_2
GO:0052591	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	skos:exactMatch	MetaCyc:GLYC3PDEHYDROG-RXN		xref				0.5							UNIQUE_2
GO:0030343	vitamin D3 25-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-9829		xref				0.5							UNIQUE_2
GO:0004346	glucose-6-phosphatase activity	skos:exactMatch	KEGG_REACTION:R00303		xref				0.5							UNIQUE_2
GO:0018555	phenanthrene dioxygenase activity	skos:exactMatch	EC:1.13.11.-		xref				0.5							UNIQUE_2
GO:0018690	4-methoxybenzoate monooxygenase (O-demethylating) activity	skos:exactMatch	MetaCyc:1.14.99.15-RXN		xref				0.5							UNIQUE_2
GO:0047186	N-acetylneuraminate 7-O(or 9-O)-acetyltransferase activity	skos:exactMatch	EC:2.3.1.45		xref				0.5							UNIQUE_2
GO:0018789	cyclamate sulfohydrolase activity	skos:exactMatch	KEGG_REACTION:R02564		xref				0.5							UNIQUE_2
GO:0045439	isopenicillin-N epimerase activity	skos:exactMatch	MetaCyc:5.1.1.17-RXN		xref				0.5							UNIQUE_2
GO:0047726	iron-cytochrome-c reductase activity	skos:exactMatch	MetaCyc:IRON--CYTOCHROME-C-REDUCTASE-RXN		xref				0.5							UNIQUE_2
GO:0034888	endosulfan monooxygenase I activity	skos:exactMatch	UM-BBD_reactionID:r1382		xref				0.5							UNIQUE_2
GO:0004679	AMP-activated protein kinase activity	skos:exactMatch	EC:2.7.11.11		xref				0.5							UNIQUE_2
GO:0047629	ADP deaminase activity	skos:exactMatch	MetaCyc:ADP-DEAMINASE-RXN		xref				0.5							UNIQUE_2
GO:0016690	diarylpropane peroxidase activity	skos:exactMatch	MetaCyc:DIARYLPROPANE-PEROXIDASE-RXN		xref				0.5							UNIQUE_2
GO:0036374	glutathione hydrolase activity	skos:exactMatch	MetaCyc:RXN-12618		xref				0.5							UNIQUE_2
GO:0047843	dehydrogluconate dehydrogenase activity	skos:exactMatch	MetaCyc:DEHYDROGLUCONATE-DEHYDROGENASE-RXN		xref				0.5							UNIQUE_2
GO:0050593	N-methylcoclaurine 3'-monooxygenase activity	skos:exactMatch	EC:1.14.14.102		xref				0.5							UNIQUE_2
GO:0004623	phospholipase A2 activity	skos:exactMatch	EC:3.1.1.4		xref				0.5							UNIQUE_2
GO:0004847	urea carboxylase activity	skos:exactMatch	KEGG_REACTION:R00774		xref				0.5							UNIQUE_2
GO:0008336	gamma-butyrobetaine dioxygenase activity	skos:exactMatch	KEGG_REACTION:R02397		xref				0.5							UNIQUE_2
GO:0047528	2,3-dihydroxyindole 2,3-dioxygenase activity	skos:exactMatch	KEGG_REACTION:R00983		xref				0.5							UNIQUE_2
GO:0050397	Watasenia-luciferin 2-monooxygenase activity	skos:exactMatch	EC:1.13.12.8		xref				0.5							UNIQUE_2
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	skos:exactMatch	MetaCyc:2.4.1.109-RXN		xref				0.5							UNIQUE_2
GO:0004856	xylulokinase activity	skos:exactMatch	MetaCyc:XYLULOKIN-RXN		xref				0.5							UNIQUE_2
GO:0008115	sarcosine oxidase activity	skos:exactMatch	MetaCyc:SARCOX-RXN		xref				0.5							UNIQUE_2
GO:0045303	diaminobutyrate-2-oxoglutarate transaminase activity	skos:exactMatch	EC:2.6.1.76		xref				0.5							UNIQUE_2
GO:0050218	propionate-CoA ligase activity	skos:exactMatch	MetaCyc:PROPIONATE--COA-LIGASE-RXN		xref				0.5							UNIQUE_2
GO:0008980	propionate kinase activity	skos:exactMatch	EC:2.7.2.15		xref				0.5							UNIQUE_2
GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity	skos:exactMatch	EC:2.4.1.83		xref				0.5							UNIQUE_2
GO:0008721	D-serine ammonia-lyase activity	skos:exactMatch	MetaCyc:DSERDEAM-RXN		xref				0.5							UNIQUE_2
GO:0102871	1-16:0-2-18:1-phosphatidylcholine desaturase activity	skos:exactMatch	MetaCyc:RXN-8360		xref				0.5							UNIQUE_2
GO:0004141	dethiobiotin synthase activity	skos:exactMatch	EC:6.3.3.3		xref				0.5							UNIQUE_2
GO:0047183	anthocyanin 5-aromatic acyltransferase activity	skos:exactMatch	MetaCyc:RXN-7945		xref				0.5							UNIQUE_2
GO:0046998	(S)-usnate reductase activity	skos:exactMatch	MetaCyc:1.1.1.199-RXN		xref				0.5							UNIQUE_2
GO:0004502	kynurenine 3-monooxygenase activity	skos:exactMatch	KEGG_REACTION:R01960		xref				0.5							UNIQUE_2
GO:0050549	cyclohexyl-isocyanide hydratase activity	skos:exactMatch	EC:4.2.1.103		xref				0.5							UNIQUE_2
GO:0033807	icosanoyl-CoA synthase activity	skos:exactMatch	EC:2.3.1.119		xref				0.5							UNIQUE_2
GO:0030767	3-hydroxyanthranilate 4-C-methyltransferase activity	skos:exactMatch	KEGG_REACTION:R02667		xref				0.5							UNIQUE_2
GO:0102198	L-idonate 5-dehydrogenase activity (NAD-dependent)	skos:exactMatch	MetaCyc:RXN-12107		xref				0.5							UNIQUE_2
GO:0004550	nucleoside diphosphate kinase activity	skos:exactMatch	EC:2.7.4.6		xref				0.5							UNIQUE_2
GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	skos:exactMatch	KEGG_REACTION:R03231		xref				0.5							UNIQUE_2
GO:0050623	berberine reductase activity	skos:exactMatch	MetaCyc:1.5.1.31-RXN		xref				0.5							UNIQUE_2
GO:0018776	trans-chloroacrylic acid dehalogenase activity	skos:exactMatch	UM-BBD_reactionID:r0689		xref				0.5							UNIQUE_2
GO:0052844	inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity	skos:exactMatch	MetaCyc:RXN-10978		xref				0.5							UNIQUE_2
GO:0047022	7-beta-hydroxysteroid dehydrogenase (NADP+) activity	skos:exactMatch	Wikipedia:7beta-hydroxysteroid_dehydrogenase_(NADP+)		xref				0.5							UNIQUE_2
GO:0102158	very-long-chain 3-hydroxyacyl-CoA dehydratase activity	skos:exactMatch	MetaCyc:RXN-11750		xref				0.5							UNIQUE_2
GO:0050339	thymidine-triphosphatase activity	skos:exactMatch	MetaCyc:THYMIDINE-TRIPHOSPHATASE-RXN		xref				0.5							UNIQUE_2
GO:0047494	serine-phosphoethanolamine synthase activity	skos:exactMatch	KEGG_REACTION:R02563		xref				0.5							UNIQUE_2
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	skos:exactMatch	MetaCyc:SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN		xref				0.5							UNIQUE_2
GO:0050550	pinene synthase activity	skos:exactMatch	MetaCyc:4.2.3.14-RXN		xref				0.5							UNIQUE_2
GO:0052596	phenethylamine:oxygen oxidoreductase (deaminating) activity	skos:exactMatch	KEGG_REACTION:R02613		xref				0.5							UNIQUE_2
GO:0102144	carboxyspermidine dehydrogenase II activity	skos:exactMatch	MetaCyc:RXN-11566		xref				0.5							UNIQUE_2
GO:0052733	quinate 3-dehydrogenase (NADP+) activity	skos:exactMatch	EC:1.1.1.282		xref				0.5							UNIQUE_2
GO:0050030	L-pipecolate dehydrogenase activity	skos:exactMatch	EC:1.5.99.3		xref				0.5							UNIQUE_2
GO:0033712	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) activity	skos:exactMatch	MetaCyc:1.1.1.292-RXN		xref				0.5							UNIQUE_2
GO:0050090	mannuronate reductase activity	skos:exactMatch	MetaCyc:MANNURONATE-REDUCTASE-RXN		xref				0.5							UNIQUE_2
GO:0052691	UDP-arabinopyranose mutase activity	skos:exactMatch	MetaCyc:RXN-11552		xref				0.5							UNIQUE_2
GO:0102783	beta-carotene oxygenase activity	skos:exactMatch	MetaCyc:RXN-7883		xref				0.5							UNIQUE_2
GO:0050173	phenylalanine adenylyltransferase activity	skos:exactMatch	EC:2.7.7.54		xref				0.5							UNIQUE_2
GO:0080004	thalian-diol desaturase activity	skos:exactMatch	MetaCyc:RXN-9637		xref				0.5							UNIQUE_2
GO:0004130	cytochrome-c peroxidase activity	skos:exactMatch	MetaCyc:CYTOCHROME-C-PEROXIDASE-RXN		xref				0.5							UNIQUE_2
GO:0016711	flavonoid 3'-monooxygenase activity	skos:exactMatch	EC:1.14.14.82		xref				0.5							UNIQUE_2
GO:0102713	gibberellin A25 hydroxylase activity	skos:exactMatch	MetaCyc:RXN-6543		xref				0.5							UNIQUE_2
GO:0008917	lipopolysaccharide N-acetylglucosaminyltransferase activity	skos:exactMatch	EC:2.4.1.56		xref				0.5							UNIQUE_2
GO:0047445	3-hydroxy-3-isohexenylglutaryl-CoA lyase activity	skos:exactMatch	MetaCyc:4.1.3.26-RXN		xref				0.5							UNIQUE_2
GO:0034835	2-mercaptobenzothiazole monooxygenase activity	skos:exactMatch	UM-BBD_reactionID:r1178		xref				0.5							UNIQUE_2
GO:0019108	aryl-aldehyde dehydrogenase (NAD) activity	skos:exactMatch	UM-BBD_reactionID:r0394		xref				0.5							UNIQUE_2
GO:0047620	acylglycerol kinase activity	skos:exactMatch	MetaCyc:ACYLGLYCEROL-KINASE-RXN		xref				0.5							UNIQUE_2
GO:0018459	carveol dehydrogenase activity	skos:exactMatch	KEGG_REACTION:R03114		xref				0.5							UNIQUE_2
GO:0050255	ribitol 2-dehydrogenase activity	skos:exactMatch	EC:1.1.1.56		xref				0.5							UNIQUE_2
GO:0047696	beta-adrenergic receptor kinase activity	skos:exactMatch	EC:2.7.11.15		xref				0.5							UNIQUE_2
GO:0097363	protein O-GlcNAc transferase activity	skos:exactMatch	EC:2.4.1.255		xref				0.5							UNIQUE_2
GO:0106276	biliberdin reductase NAD+ activity	skos:exactMatch	EC:1.3.1.24		xref				0.5							UNIQUE_2
GO:0050455	columbamine oxidase activity	skos:exactMatch	EC:1.21.3.2		xref				0.5							UNIQUE_2
GO:0004747	ribokinase activity	skos:exactMatch	MetaCyc:RIBOKIN-RXN		xref				0.5							UNIQUE_2
GO:0080071	indol-3-yl-methyl-desulfoglucosinolate sulfotransferase activity	skos:exactMatch	MetaCyc:RXN-1443		xref				0.5							UNIQUE_2
GO:0047454	phaseollidin hydratase activity	skos:exactMatch	KEGG_REACTION:R04728		xref				0.5							UNIQUE_2
GO:0050440	2-methylcitrate synthase activity	skos:exactMatch	EC:2.3.3.5		xref				0.5							UNIQUE_2
GO:0033720	(S)-mandelate dehydrogenase activity	skos:exactMatch	MetaCyc:MANDELATE-OXY-RXN		xref				0.5							UNIQUE_2
GO:0004043	L-aminoadipate-semialdehyde dehydrogenase activity	skos:exactMatch	EC:1.2.1.31		xref				0.5							UNIQUE_2
GO:0004664	prephenate dehydratase activity	skos:exactMatch	EC:4.2.1.51		xref				0.5							UNIQUE_2
GO:0047062	trans-acenaphthene-1,2-diol dehydrogenase activity	skos:exactMatch	EC:1.10.1.1		xref				0.5							UNIQUE_2
GO:0047699	beta-diketone hydrolase activity	skos:exactMatch	KEGG_REACTION:R03781		xref				0.5							UNIQUE_2
GO:0008687	3,4-dihydroxyphenylacetate 2,3-dioxygenase activity	skos:exactMatch	EC:1.13.11.15		xref				0.5							UNIQUE_2
GO:0047425	1-pyrroline-4-hydroxy-2-carboxylate deaminase activity	skos:exactMatch	KEGG_REACTION:R02280		xref				0.5							UNIQUE_2
GO:0036425	D-phosphoserine phosphatase activity	skos:exactMatch	KEGG_REACTION:R02853		xref				0.5							UNIQUE_2
GO:0047506	(deoxy)adenylate kinase activity	skos:exactMatch	EC:2.7.4.11		xref				0.5							UNIQUE_2
GO:0102767	flavanone 4'-O-methyltransferase activity	skos:exactMatch	MetaCyc:RXN-7777		xref				0.5							UNIQUE_2
GO:0016711	flavonoid 3'-monooxygenase activity	skos:exactMatch	MetaCyc:FLAVONOID-3-MONOOXYGENASE-RXN		xref				0.5							UNIQUE_2
GO:0047482	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase activity	skos:exactMatch	EC:6.3.2.7		xref				0.5							UNIQUE_2
GO:0052925	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity	skos:exactMatch	MetaCyc:RXN-5466		xref				0.5							UNIQUE_2
GO:0042286	glutamate-1-semialdehyde 2,1-aminomutase activity	skos:exactMatch	MetaCyc:GSAAMINOTRANS-RXN		xref				0.5							UNIQUE_2
GO:0016631	enoyl-[acyl-carrier-protein] reductase activity	skos:exactMatch	MetaCyc:1.3.1.10-RXN		xref				0.5							UNIQUE_2
GO:0004590	orotidine-5'-phosphate decarboxylase activity	skos:exactMatch	EC:4.1.1.23		xref				0.5							UNIQUE_2
GO:0046564	oxalate decarboxylase activity	skos:exactMatch	MetaCyc:OXALATE-DECARBOXYLASE-RXN		xref				0.5							UNIQUE_2
GO:0050615	1,2-dihydrovomilenine reductase activity	skos:exactMatch	KEGG_REACTION:R05879		xref				0.5							UNIQUE_2
GO:0102721	ubiquinol:oxygen oxidoreductase activity	skos:exactMatch	EC:1.10.3.11		xref				0.5							UNIQUE_2
GO:0034906	N-isopropylaniline 1,2-dixoxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0721		xref				0.5							UNIQUE_2
GO:0046593	mandelonitrile lyase activity	skos:exactMatch	MetaCyc:MANDELONITRILE-LYASE-RXN		xref				0.5							UNIQUE_2
GO:0050058	linoleate isomerase activity	skos:exactMatch	EC:5.2.1.5		xref				0.5							UNIQUE_2
GO:0050624	vomilenine reductase activity	skos:exactMatch	EC:1.5.1.32		xref				0.5							UNIQUE_2
GO:0047536	2-aminoadipate transaminase activity	skos:exactMatch	EC:2.6.1.39		xref				0.5							UNIQUE_2
GO:0080011	baruol synthase activity	skos:exactMatch	EC:5.4.99.57		xref				0.5							UNIQUE_2
GO:0047556	3,4-dihydroxyphthalate decarboxylase activity	skos:exactMatch	UM-BBD_reactionID:r1447		xref				0.5							UNIQUE_2
GO:0018669	3-hydroxybenzoate 6-monooxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0402		xref				0.5							UNIQUE_2
GO:0004773	steryl-sulfatase activity	skos:exactMatch	EC:3.1.6.2		xref				0.5							UNIQUE_2
GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	skos:exactMatch	MetaCyc:2.7.1.68-RXN		xref				0.5							UNIQUE_2
GO:0047936	glucose 1-dehydrogenase [NAD(P)] activity	skos:exactMatch	EC:1.1.1.47		xref				0.5							UNIQUE_2
GO:0008453	alanine-glyoxylate transaminase activity	skos:exactMatch	MetaCyc:ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN		xref				0.5							UNIQUE_2
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	skos:exactMatch	MetaCyc:RXN-14966		xref				0.5							UNIQUE_2
GO:0047545	2-hydroxyglutarate dehydrogenase activity	skos:exactMatch	EC:1.1.99.2		xref				0.5							UNIQUE_2
GO:0102827	galactosylononitol-raffinose galactosyltransferase activity	skos:exactMatch	MetaCyc:RXN-8282		xref				0.5							UNIQUE_2
GO:0030751	licodione 2'-O-methyltransferase activity	skos:exactMatch	KEGG_REACTION:R03623		xref				0.5							UNIQUE_2
GO:0034417	bisphosphoglycerate 3-phosphatase activity	skos:exactMatch	MetaCyc:RXN-11102		xref				0.5							UNIQUE_2
GO:0030758	3,7-dimethylquercitin 4'-O-methyltransferase activity	skos:exactMatch	MetaCyc:2.1.1.83-RXN		xref				0.5							UNIQUE_2
GO:0047502	(+)-sabinol dehydrogenase activity	skos:exactMatch	KEGG_REACTION:R03745		xref				0.5							UNIQUE_2
GO:0003991	acetylglutamate kinase activity	skos:exactMatch	EC:2.7.2.8		xref				0.5							UNIQUE_2
GO:0050538	N-carbamoyl-L-amino-acid hydrolase activity	skos:exactMatch	MetaCyc:3.5.1.87-RXN		xref				0.5							UNIQUE_2
GO:0018492	carbon-monoxide dehydrogenase (acceptor) activity	skos:exactMatch	UM-BBD_enzymeID:e0415		xref				0.5							UNIQUE_2
GO:0098848	alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase activity	skos:exactMatch	EC:4.7.1.1		xref				0.5							UNIQUE_2
GO:0047585	4-pyridoxolactonase activity	skos:exactMatch	KEGG_REACTION:R02992		xref				0.5							UNIQUE_2
GO:0047681	aryl-alcohol dehydrogenase (NADP+) activity	skos:exactMatch	MetaCyc:ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN		xref				0.5							UNIQUE_2
GO:0102299	linolenate 9R-lipoxygenase activity	skos:exactMatch	EC:1.13.11.61		xref				0.5							UNIQUE_2
GO:0008476	protein-tyrosine sulfotransferase activity	skos:exactMatch	MetaCyc:PROTEIN-TYROSINE-SULFOTRANSFERASE-RXN		xref				0.5							UNIQUE_2
GO:0015069	scyllo-inosamine-4-phosphate amidinotransferase activity	skos:exactMatch	MetaCyc:2.1.4.2-RXN		xref				0.5							UNIQUE_2
GO:0102757	NADPH phosphatase activity	skos:exactMatch	MetaCyc:RXN-7703		xref				0.5							UNIQUE_2
GO:0103067	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-dehydrogenase (decarboxylating) activity	skos:exactMatch	MetaCyc:RXN66-23		xref				0.5							UNIQUE_2
GO:0004660	protein farnesyltransferase activity	skos:exactMatch	EC:2.5.1.58		xref				0.5							UNIQUE_2
GO:0018693	ethylbenzene hydroxylase activity	skos:exactMatch	EC:1.17.99.2		xref				0.5							UNIQUE_2
GO:0033251	cephalosporinase activity	skos:exactMatch	MetaCyc:BETA-LACTAMASE-RXN		xref				0.5							UNIQUE_2
GO:0044466	glutaryl-CoA hydrolase activity	skos:exactMatch	EC:3.1.2.3		xref				0.5							UNIQUE_2
GO:0050529	polyneuridine-aldehyde esterase activity	skos:exactMatch	EC:3.1.1.78		xref				0.5							UNIQUE_2
GO:0102331	heptadecanoyl-[acp] elongase/decarboxylase activity	skos:exactMatch	MetaCyc:RXN-13259		xref				0.5							UNIQUE_2
GO:0010293	abscisic aldehyde oxidase activity	skos:exactMatch	KEGG_REACTION:R06957		xref				0.5							UNIQUE_2
GO:0004040	amidase activity	skos:exactMatch	UM-BBD_enzymeID:e0068		xref				0.5							UNIQUE_2
GO:0033781	cholesterol 24-hydroxylase activity	skos:exactMatch	EC:1.14.14.25		xref				0.5							UNIQUE_2
